Date mutation;Nature mutation;Valeur fonciere;No voie;Type de voie;Code voie;Voie;Code postal;Commune;Code departement;Code commune;Prefixe de section;Section;No plan;No Volume;1er lot;Surface Carrez du 1er lot;2eme lot;Surface Carrez du 2eme lot;3eme lot;Surface Carrez du 3eme lot;4eme lot;Surface Carrez du 4eme lot;5eme lot;Surface Carrez du 5eme lot;Nombre de lots;Code type local;Type local;Surface reelle bati;Nombre pieces principales;Surface terrain
06/01/2020;Vente;16500000;54;AV;5380;DU RAY;6100;NICE;6;88;;EH;375;;722;;750;;;;;;;;2;2;Appartement;63;4;
09/01/2020;Vente;32700000;31;AV;5960;SAINT SYLVESTRE;6100;NICE;6;88;;EA;620;;17;;;;;;;;;;1;3;D̩pendance;0;0;
09/01/2020;Vente;32700000;31;AV;5960;SAINT SYLVESTRE;6100;NICE;6;88;;EA;620;;57;;;;;;;;;;1;2;Appartement;73;4;
31/01/2020;Vente;12400000;7;AV;6530;DE LA VALLIERE;6100;NICE;6;88;;DZ;141;;147;;224;;;;;;;;2;2;Appartement;50;2;
17/01/2020;Vente;14000000;39;AV;3217;HENRI MATISSE;6200;NICE;6;88;;NY;274;;18;4343;;;;;;;;;1;2;Appartement;43;2;
17/01/2020;Vente;14000000;39;AV;3217;HENRI MATISSE;6200;NICE;6;88;;NY;274;;97;;;;;;;;;;1;3;D̩pendance;0;0;
07/01/2020;Vente;16000000;6;RUE;3470;JOSEPH FRICERO;6000;NICE;6;88;;KW;268;;23;4487;;;;;;;;;1;2;Appartement;22;2;
20/01/2020;Vente;17500000;112;AV;6035;SAINTE MARGUERITE;6200;NICE;6;88;;NP;186;;153;;224;;;;;;;;2;2;Appartement;56;2;
16/01/2020;Vente;16420000;54;AV;5380;DU RAY;6100;NICE;6;88;;EH;375;;908;;951;;;;;;;;2;2;Appartement;53;3;
15/01/2020;Vente en l'̩tat futur d'ach̬vement;45000000;;BD;4483;NAPOLEON III;6200;NICE;6;88;;NS;270;;6;;;;;;;;;;1;;;;;
15/01/2020;Vente en l'̩tat futur d'ach̬vement;45000000;;BD;4483;NAPOLEON III;6200;NICE;6;88;;NS;270;;27;;;;;;;;;;1;;;;;
16/01/2020;Vente;1200000;39;AV;3217;HENRI MATISSE;6200;NICE;6;88;;NY;274;;953;;;;;;;;;;1;3;D̩pendance;0;0;
16/01/2020;Vente;8500000;5;RUE;1790;CROS DE CAPEU;6100;NICE;6;88;;LW;638;;273;;;;;;;;;;1;2;Appartement;18;1;
16/01/2020;Vente;14700000;208;BD;3820;DE LA MADELEINE;6000;NICE;6;88;;MS;47;;16;;;;;;;;;;1;2;Appartement;63;3;
20/01/2020;Vente;33000000;21;AV;2370;DE FABRON;6200;NICE;6;88;;NE;312;;19;;91;;;;;;;;2;2;Appartement;87;4;
29/01/2020;Vente;17500000;155;AV;6035;SAINTE MARGUERITE;6200;NICE;6;88;;OE;41;;144;;74;;;;;;;;2;2;Appartement;50;2;
29/01/2020;Vente;17500000;155;AV;6035;SAINTE MARGUERITE;6200;NICE;6;88;;OE;41;;30;;;;;;;;;;1;3;D̩pendance;0;0;
11/01/2020;Vente;10157000;54;PROM;240;DES ANGLAIS;6000;NICE;6;88;;KW;283;;42;;;;;;;;;;1;3;D̩pendance;0;0;
08/01/2020;Vente;44580000;9238;CHE;6444;DE LA TOUR A BELLET;6200;NICE;6;88;;AT;238;;;;;;;;;;;;0;1;Maison;60;3;500
08/01/2020;Vente;44580000;9238;CHE;6444;DE LA TOUR A BELLET;6200;NICE;6;88;;AT;238;;;;;;;;;;;;0;1;Maison;60;3;540
30/01/2020;Vente;20900000;301;COR;3887;DE MAGNAN;6000;NICE;6;88;;LZ;174;;41;;;;;;;;;;1;3;D̩pendance;0;0;
30/01/2020;Vente;20900000;301;COR;3887;DE MAGNAN;6000;NICE;6;88;;LZ;174;;113;6317;;;;;;;;;1;2;Appartement;63;3;
17/01/2020;Vente;25000000;94;AV;1715;CORNICHE FLEURIE;6200;NICE;6;88;;NM;2;;243;;259;4105;;;;;;;2;2;Appartement;40;2;
17/01/2020;Vente;25000000;94;AV;1715;CORNICHE FLEURIE;6200;NICE;6;88;;NM;2;;237;;;;;;;;;;1;3;D̩pendance;0;0;
13/01/2020;Vente;20000000;55;AV;1250;CERNUSCHI;6100;NICE;6;88;;EH;344;;13;;21;6400;;;;;;;2;2;Appartement;55;3;
24/01/2020;Vente;47500000;30;AV;1715;CORNICHE FLEURIE;6200;NICE;6;88;;NO;248;;103;;85;;;;;;;;2;2;Appartement;101;4;
24/01/2020;Vente;47500000;30;AV;1715;CORNICHE FLEURIE;6200;NICE;6;88;;NO;248;;35;;;;;;;;;;1;3;D̩pendance;0;0;
17/01/2020;Vente;12100000;40;RUE;458;AUGUSTE PEGURIER;6200;NICE;6;88;;NX;22;;421;;463;4405;;;;;;;2;2;Appartement;45;2;
23/01/2020;Vente;2800000;26;AV;2801;GATTAMUA;6200;NICE;6;88;;NV;62;;23;;;;;;;;;;1;3;D̩pendance;0;0;
24/01/2020;Vente;33750000;307;PROM;240;DES ANGLAIS;6200;NICE;6;88;;NW;168;;34;;67;;;;;;;;2;2;Appartement;63;3;
31/01/2020;Vente;6850000;146;AV;6035;SAINTE MARGUERITE;6200;NICE;6;88;;NP;82;;123;;152;;;;;;;;2;2;Appartement;48;2;
30/01/2020;Vente;18500000;162;RUE;2595;DE FRANCE;6000;NICE;6;88;;MO;92;;168;;44;4950;;;;;;;2;2;Appartement;52;2;
29/01/2020;Vente;15900000;27;RUE;925;BOTTERO;6000;NICE;6;88;;KW;176;;24;2935;;;;;;;;;1;3;D̩pendance;0;0;
29/01/2020;Vente;15900000;27;RUE;925;BOTTERO;6000;NICE;6;88;;KW;176;;22;3208;;;;;;;;;1;2;Appartement;21;1;
31/01/2020;Vente;10300000;148;AV;6035;SAINTE MARGUERITE;6200;NICE;6;88;;NP;130;;47;2945;;;;;;;;;1;2;Appartement;29;1;
30/01/2020;Vente;3400000;16;RUE;2665;FREDERIC PASSY;6000;NICE;6;88;;KX;67;;41;;81;;;;;;;;2;4;Local industriel. commercial ou assimil̩;277;0;
21/01/2020;Vente;26300000;135;RUE;2595;DE FRANCE;6000;NICE;6;88;;MO;167;;204;;244;;;;;;;;2;2;Appartement;57;2;
16/01/2020;Vente;46500000;35;AV;6035;SAINTE MARGUERITE;6200;NICE;6;88;;NS;189;;138;;;;;;;;;;1;3;D̩pendance;0;0;
16/01/2020;Vente;46500000;35;AV;6035;SAINTE MARGUERITE;6200;NICE;6;88;;NS;189;;137;;;;;;;;;;1;3;D̩pendance;0;0;
16/01/2020;Vente;46500000;35;AV;6035;SAINTE MARGUERITE;6200;NICE;6;88;;NS;189;;169;;266;;;;;;;;2;2;Appartement;119;5;
21/01/2020;Vente;34000000;1;CHE;6451;DES TREUYES;6200;NICE;6;88;;CR;202;;107;;14;;;;;;;;2;2;Appartement;71;3;
21/01/2020;Vente;34000000;1;CHE;6451;DES TREUYES;6200;NICE;6;88;;CR;202;;59;;;;;;;;;;1;3;D̩pendance;0;0;
14/01/2020;Vente;58500000;36;AV;1840;DU DAUPHINE;6000;NICE;6;88;;ME;41;;4;;;;;;;;;;1;3;D̩pendance;0;0;
14/01/2020;Vente;58500000;36;AV;1840;DU DAUPHINE;6000;NICE;6;88;;ME;41;;12;11446;;;;;;;;;1;2;Appartement;112;4;
20/01/2020;Vente;16500000;54;AV;5380;DU RAY;6100;NICE;6;88;;EH;375;;1838;;1888;;;;;;;;2;2;Appartement;53;3;
23/01/2020;Vente;30283020;5;AV;2460;FLEURS;6000;NICE;6;88;;KW;131;;23;;;;;;;;;;1;2;Appartement;80;3;
10/01/2020;Vente;2000000;2;RUE;3383;JEAN VIGO;6200;NICE;6;88;;NX;384;;28;;;;;;;;;;1;3;D̩pendance;0;0;
17/01/2020;Vente;13740000;17;AV;2460;FLEURS;6000;NICE;6;88;;KW;123;;76;;;;;;;;;;1;4;Local industriel. commercial ou assimil̩;38;0;
22/01/2020;Vente;22900000;18;BD;4425;DE MONTREAL;6200;NICE;6;88;;NK;252;;218;;;;;;;;;;1;3;D̩pendance;0;0;
22/01/2020;Vente;22900000;18;BD;4425;DE MONTREAL;6200;NICE;6;88;;NK;252;;258;;;;;;;;;;1;2;Appartement;51;2;
16/01/2020;Vente;15000000;9001;PL;2520;FONTAINE DU TEMPLE;6100;NICE;6;88;;EH;155;;598;;612;;;;;;;;2;2;Appartement;51;2;
20/01/2020;Vente;21800000;9;RUE;2121;DUNOYER DE SEGONZAC;6200;NICE;6;88;;NZ;55;;2067;;;;;;;;;;1;3;D̩pendance;0;0;
20/01/2020;Vente;21800000;77;BD;5422;RENE CASSIN;6200;NICE;6;88;;NZ;94;;21;;;;;;;;;;1;2;Appartement;55;2;
29/01/2020;Vente;110000000;57;RTE;1070;DE CANTA GALET;6200;NICE;6;88;;NA;10;;102;;;;;;;;;;1;4;Local industriel. commercial ou assimil̩;584;0;
29/01/2020;Vente;110000000;57;RTE;1070;DE CANTA GALET;6200;NICE;6;88;;NA;10;;102;;;;;;;;;;1;4;Local industriel. commercial ou assimil̩;353;0;
14/01/2020;Vente;2630000;117;AV;1045;DE LA CALIFORNIE;6200;NICE;6;88;;NE;366;;23;;;;;;;;;;1;3;D̩pendance;0;0;
23/01/2020;Vente;1800000;52;AV;3217;HENRI MATISSE;6200;NICE;6;88;;OC;204;;475;;;;;;;;;;1;3;D̩pendance;0;0;
21/01/2020;Vente;2500000;179;RUE;2595;DE FRANCE;6000;NICE;6;88;;MO;193;;17;;;;;;;;;;1;3;D̩pendance;0;0;
27/01/2020;Vente;15600000;151;BD;3820;DE LA MADELEINE;6000;NICE;6;88;;MS;95;;3;;;;;;;;;;1;2;Appartement;79;4;
27/01/2020;Vente;15600000;151;BD;3820;DE LA MADELEINE;6000;NICE;6;88;;MS;95;;117;;;;;;;;;;1;3;D̩pendance;0;0;
16/01/2020;Vente;8500000;16;BD;3875;MAGNAN;6200;NICE;6;88;;MP;50;;15;3479;;;;;;;;;1;2;Appartement;36;2;
05/02/2020;Vente;16800000;7;BD;3820;DE LA MADELEINE;6000;NICE;6;88;;MR;245;;30;4935;;;;;;;;;1;2;Appartement;58;3;
04/02/2020;Vente;19000000;179;BD;3820;DE LA MADELEINE;6000;NICE;6;88;;MS;335;;5;;71;6974;;;;;;;2;2;Appartement;73;3;
04/02/2020;Vente;19000000;179;BD;3820;DE LA MADELEINE;6000;NICE;6;88;;MS;335;;179;;;;;;;;;;1;3;D̩pendance;0;0;
21/01/2020;Vente;11060000;68;RUE;2595;DE FRANCE;6000;NICE;6;88;;KW;246;;34;;;;;;;;;;1;2;Appartement;25;2;
21/01/2020;Vente;31325000;77;AV;5357;RAOUL DUFY;6200;NICE;6;88;;NO;14;;51;;;;;;;;;;1;3;D̩pendance;0;0;
21/01/2020;Vente;31325000;77;AV;5357;RAOUL DUFY;6200;NICE;6;88;;NO;14;;51;;59;7316;;;;;;;2;2;Appartement;73;3;
21/01/2020;Vente;31325000;77;AV;5357;RAOUL DUFY;6200;NICE;6;88;;NO;14;;93;;;;;;;;;;1;3;D̩pendance;0;0;
06/02/2020;Vente;31200000;73;BD;2188;EDOUARD HERRIOT;6200;NICE;6;88;;MP;312;;225;;274;6866;;;;;;;2;2;Appartement;82;3;
14/01/2020;Vente;17700000;77;COR;762;BELLEVUE;6000;NICE;6;88;;MC;158;;269;;;;;;;;;;1;3;D̩pendance;0;0;
14/01/2020;Vente;17700000;77;COR;762;BELLEVUE;6000;NICE;6;88;;MC;158;;338;;;;;;;;;;1;2;Appartement;61;3;
17/01/2020;Vente en l'̩tat futur d'ach̬vement;24300000;155;BD;5422;RENE CASSIN;6200;NICE;6;88;;NZ;342;;22032;;;;;;;;;;1;;;;;
17/01/2020;Vente en l'̩tat futur d'ach̬vement;24300000;155;BD;5422;RENE CASSIN;6200;NICE;6;88;;NZ;342;;3806;;;;;;;;;;1;;;;;
17/01/2020;Vente en l'̩tat futur d'ach̬vement;30900000;155;BD;5422;RENE CASSIN;6200;NICE;6;88;;NZ;342;;3898;;;;;;;;;;1;;;;;
17/01/2020;Vente en l'̩tat futur d'ach̬vement;30900000;155;BD;5422;RENE CASSIN;6200;NICE;6;88;;NZ;342;;22013;;;;;;;;;;1;;;;;
17/01/2020;Vente en l'̩tat futur d'ach̬vement;23900000;155;BD;5422;RENE CASSIN;6200;NICE;6;88;;NZ;342;;3890;;;;;;;;;;1;;;;;
17/01/2020;Vente en l'̩tat futur d'ach̬vement;23900000;155;BD;5422;RENE CASSIN;6200;NICE;6;88;;NZ;342;;22012;;;;;;;;;;1;;;;;
13/01/2020;Vente;11946000;70;BD;2630;FRANCOIS GROSSO;6000;NICE;6;88;;MI;135;;36;;43;;;;;;;;2;2;Appartement;45;2;
13/01/2020;Vente;24000000;21;RUE;1365;CHATEAUNEUF;6000;NICE;6;88;;KX;58;;11;;;;;;;;;;1;2;Appartement;93;3;
17/01/2020;Vente;11175500;39;AV;3217;HENRI MATISSE;6200;NICE;6;88;;NY;274;;413;;;;;;;;;;1;3;D̩pendance;0;0;
17/01/2020;Vente;11175500;12;RUE;3730;LOUIS BLERIOT;6200;NICE;6;88;;NY;274;;299;6708;;;;;;;;;1;2;Appartement;67;3;
20/01/2020;Vente;11500000;48;AV;900;DE LA BORNALA;6200;NICE;6;88;;MR;362;;27;3476;38;2735;;;;;;;2;4;Local industriel. commercial ou assimil̩;68;0;
27/01/2020;Vente;1500000;81;BD;3357;JEAN BEHRA;6100;NICE;6;88;;DY;398;;;;;;;;;;;;0;;;;;341
16/01/2020;Vente;37045000;28;CAMI;347;DE L ARIETA;6200;NICE;6;88;;OL;349;;117;6850;;;;;;;;;1;2;Appartement;69;3;
16/01/2020;Vente;37045000;28;CAMI;347;DE L ARIETA;6200;NICE;6;88;;OL;349;;97;;;;;;;;;;1;3;D̩pendance;0;0;
28/01/2020;Vente;16500000;282;RTE;5685;DE SAINT ANTOINE;6200;NICE;6;88;;CP;69;;107;;41;2784;;;;;;;2;2;Appartement;27;1;
15/01/2020;Vente;1310000000;116;AV;6227;SIMONE VEIL;6200;NICE;6;88;;OK;180;;2;153232;5;61332;;;;;;;2;4;Local industriel. commercial ou assimil̩;2400;0;
15/01/2020;Vente;1310000000;116;AV;6227;SIMONE VEIL;6200;NICE;6;88;;OK;180;;1;154861;4;58739;;;;;;;2;4;Local industriel. commercial ou assimil̩;2400;0;
15/01/2020;Vente;1310000000;116;AV;6227;SIMONE VEIL;6200;NICE;6;88;;OK;180;;115;;116;;117;;118;;119;;107;4;Local industriel. commercial ou assimil̩;400;0;
15/01/2020;Vente;1310000000;116;AV;6227;SIMONE VEIL;6200;NICE;6;88;;OK;308;;;;;;;;;;;;0;4;Local industriel. commercial ou assimil̩;1576;0;1373
29/01/2020;Vente;14000000;9;BD;1140;CARLONE;6200;NICE;6;88;;MP;62;;11;;28;;;;;;;;2;2;Appartement;40;2;
28/01/2020;Vente;21000000;34;RUE;925;BOTTERO;6000;NICE;6;88;;KW;168;;8;3965;;;;;;;;;1;2;Appartement;36;2;
27/01/2020;Vente;25035000;13;RUE;2990;DU GRAND PIN;6100;NICE;6;88;;LW;90;;1;;15;;;;;;;;2;2;Appartement;67;2;
27/01/2020;Vente;19750000;1;RUE;1490;CLUVIER;6000;NICE;6;88;;MI;193;;25;;;;;;;;;;1;2;Appartement;93;3;
23/01/2020;Vente;62500000;221;RTE;5685;DE SAINT ANTOINE;6200;NICE;6;88;;MV;360;;;;;;;;;;;;0;;;;;2000
23/01/2020;Vente;62500000;221;RTE;5685;DE SAINT ANTOINE;6200;NICE;6;88;;MV;360;;;;;;;;;;;;0;;;;;1414
23/01/2020;Vente;62500000;15;CHE;3378;JEAN MONGE;6200;NICE;6;88;;MW;145;;;;;;;;;;;;0;;;;;4963
28/01/2020;Vente;10000000;3;RUE;3600;LEON BERTRAND;6200;NICE;6;88;;NX;116;;78;;;;;;;;;;1;2;Appartement;35;1;
23/01/2020;Vente;27500000;45;RUE;6700;DE LA VILLETTE;6000;NICE;6;88;;MS;142;;1;;;;;;;;;;1;2;Appartement;72;4;
23/01/2020;Vente;27500000;45;RUE;6700;DE LA VILLETTE;6000;NICE;6;88;;MS;142;;1;;;;;;;;;;1;3;D̩pendance;0;0;
04/02/2020;Vente;12450000;30;RUE;1365;CHATEAUNEUF;6000;NICE;6;88;;KX;9;;35;4681;;;;;;;;;1;2;Appartement;47;2;
17/01/2020;Vente;7900000;8;BD;3220;HENRI SAPPIA;6100;NICE;6;88;;EK;74;;1488;;1632;;;;;;;;2;2;Appartement;58;3;
17/01/2020;Vente;9990000;10;BD;3220;HENRI SAPPIA;6100;NICE;6;88;;EK;74;;37;;85;;;;;;;;2;2;Appartement;74;3;
17/01/2020;Vente;39700000;1;CHE;650;DE LA BATTERIE RUSSE;6200;NICE;6;88;;NP;195;;101;;;;;;;;;;1;3;D̩pendance;0;0;
17/01/2020;Vente;39700000;1;CHE;650;DE LA BATTERIE RUSSE;6200;NICE;6;88;;NP;195;;29;;;;;;;;;;1;3;D̩pendance;0;0;
17/01/2020;Vente;39700000;1;CHE;650;DE LA BATTERIE RUSSE;6200;NICE;6;88;;NP;195;;130;;;;;;;;;;1;2;Appartement;84;3;
03/01/2020;Vente;12000000;4;AV;6035;SAINTE MARGUERITE;6200;NICE;6;88;;NW;395;;21;;66;;;;;;;;2;2;Appartement;28;1;
17/01/2020;Vente;10400000;5;RUE;4910;PAUL VALERY;6000;NICE;6;88;;MO;407;;8;;;;;;;;;;1;2;Appartement;19;1;
23/01/2020;Vente;12100000;5;RUE;1005;CAFFARELLI;6000;NICE;6;88;;KX;120;;15;2941;;;;;;;;;1;2;Appartement;30;1;
20/01/2020;Vente;13000000;10;AV;4776;DU PARC MOSCA;6000;NICE;6;88;;ML;187;;5;;;;;;;;;;1;2;Appartement;55;3;
30/01/2020;Vente;25000000;396;AV;4965;DE PESSICART;6100;NICE;6;88;;DZ;465;;9;;;;;;;;;;1;1;Maison;50;3;
27/01/2020;Vente;7500000;179;BD;3820;DE LA MADELEINE;6000;NICE;6;88;;MS;335;;21;;63;;;;;;;;2;2;Appartement;21;1;
29/01/2020;Vente;5000000;36;AV;2437;DE FERIC;6000;NICE;6;88;;DO;106;;2;;;;;;;;;;1;2;Appartement;40;2;
29/01/2020;Vente;5000000;36;AV;2437;DE FERIC;6000;NICE;6;88;;DO;106;;6;;;;;;;;;;1;3;D̩pendance;0;0;
21/01/2020;Vente;12175000;29;AV;5690;SAINT AUGUSTIN;6200;NICE;6;88;;NW;209;;152;;6;;;;;;;;2;2;Appartement;31;1;
23/01/2020;Vente;5800000;72;AV;2325;ESTIENNE D ORVES;6000;NICE;6;88;;MI;237;;5;;6;2311;;;;;;;2;2;Appartement;25;1;
17/01/2020;Vente;6200000;80;AV;900;DE LA BORNALA;6200;NICE;6;88;;NC;19;;35;;94;;;;;;;;2;2;Appartement;18;1;
03/02/2020;Vente;8000000;83;BD;3820;DE LA MADELEINE;6000;NICE;6;88;;MR;586;;321;;;;;;;;;;1;2;Appartement;18;1;
23/01/2020;Vente;7900000;13;AV;4975;DU PETIT FABRON;6200;NICE;6;88;;NE;299;;110;4093;;;;;;;;;1;2;Appartement;40;2;
31/01/2020;Vente;14000000;73;BD;2755;GAMBETTA;6000;NICE;6;88;;KX;228;;10;;20;;;;;;;;2;2;Appartement;52;3;
20/01/2020;Vente;25000000;189;BD;3820;DE LA MADELEINE;6000;NICE;6;88;;CR;77;;3016;;;;;;;;;;1;4;Local industriel. commercial ou assimil̩;7;0;
20/01/2020;Vente;25000000;189;BD;3820;DE LA MADELEINE;6000;NICE;6;88;;CR;77;;3014;;;;;;;;;;1;4;Local industriel. commercial ou assimil̩;7;0;
20/01/2020;Vente;25000000;191;BD;3820;DE LA MADELEINE;6000;NICE;6;88;;CR;77;;4010;;4011;;4012;;4013;;4014;;6;4;Local industriel. commercial ou assimil̩;290;0;
20/01/2020;Vente;25000000;189;BD;3820;DE LA MADELEINE;6000;NICE;6;88;;CR;77;;3015;;;;;;;;;;1;4;Local industriel. commercial ou assimil̩;7;0;
20/01/2020;Vente;25000000;189;BD;3820;DE LA MADELEINE;6000;NICE;6;88;;CR;77;;3013;;;;;;;;;;1;4;Local industriel. commercial ou assimil̩;7;0;
20/01/2020;Vente;25000000;189;BD;3820;DE LA MADELEINE;6000;NICE;6;88;;CR;77;;2290;;;;;;;;;;1;4;Local industriel. commercial ou assimil̩;7;0;
20/01/2020;Vente;25000000;189;BD;3820;DE LA MADELEINE;6000;NICE;6;88;;CR;77;;3012;;;;;;;;;;1;4;Local industriel. commercial ou assimil̩;7;0;
20/01/2020;Vente;25000000;189;BD;3820;DE LA MADELEINE;6000;NICE;6;88;;CR;77;;3011;;;;;;;;;;1;4;Local industriel. commercial ou assimil̩;7;0;
07/02/2020;Vente;44500000;5;RUE;1835;DANTE;6000;NICE;6;88;;KW;243;;18;;;;;;;;;;1;2;Appartement;111;5;
04/02/2020;Vente en l'̩tat futur d'ach̬vement;25800000;17;AV;472;AUGUSTE VEROLA;6200;NICE;6;88;;CA;383;;25;;;;;;;;;;1;;;;;
04/02/2020;Vente en l'̩tat futur d'ach̬vement;25800000;17;AV;472;AUGUSTE VEROLA;6200;NICE;6;88;;CA;383;;121;;;;;;;;;;1;;;;;
06/02/2020;Vente;14000000;2;BD;2630;FRANCOIS GROSSO;6000;NICE;6;88;;KW;370;;44;2802;;;;;;;;;1;2;Appartement;27;2;
31/01/2020;Vente;36000000;109;AV;2705;DE GAIRAUT;6100;NICE;6;88;;EM;9;;103;;;;;;;;;;1;3;D̩pendance;0;0;
31/01/2020;Vente;36000000;109;AV;2705;DE GAIRAUT;6100;NICE;6;88;;EM;9;;108;;113;;;;;;;;2;2;Appartement;88;3;
30/01/2020;Vente;14500000;290;AV;2370;DE FABRON;6200;NICE;6;88;;MX;27;;54;;;;;;;;;;1;3;D̩pendance;0;0;
30/01/2020;Vente;14500000;290;AV;2370;DE FABRON;6200;NICE;6;88;;MX;27;;136;;98;;;;;;;;2;2;Appartement;31;1;
31/01/2020;Vente;35000000;11;AV;2460;FLEURS;6000;NICE;6;88;;KW;125;;19;;92;10382;;;;;;;2;2;Appartement;103;3;
28/01/2020;Vente;1400000;62;BD;4903;PAUL MONTEL;6200;NICE;6;88;;OC;164;;412;;;;;;;;;;1;3;D̩pendance;0;0;
23/01/2020;Vente;22600000;1;RUE;475;AURORE;6000;NICE;6;88;;MI;86;;105;;77;;;;;;;;2;2;Appartement;75;3;
05/02/2020;Vente;19000000;16;RUE;5895;SAINT PHILIPPE;6000;NICE;6;88;;KW;245;;1;;21;;;;;;;;2;4;Local industriel. commercial ou assimil̩;70;0;
30/01/2020;Vente;33000000;201;AV;3550;DE LA LANTERNE;6200;NICE;6;88;;NO;33;;316;;;;;;;;;;1;3;D̩pendance;0;0;
30/01/2020;Vente;33000000;201;AV;3550;DE LA LANTERNE;6200;NICE;6;88;;NO;33;;385;;604;7114;;;;;;;2;2;Appartement;72;3;
03/02/2020;Vente;3000000;3;AV;660;DES BAUMETTES;6000;NICE;6;88;;MO;302;;64;;;;;;;;;;1;3;D̩pendance;0;0;
04/02/2020;Vente;28200000;7;AV;4055;MARIE CHRISTINE;6000;NICE;6;88;;KW;42;;2;;4;7380;7;13,00;;;;;3;2;Appartement;67;4;
31/01/2020;Vente;25732000;41;AV;3734;LOUIS CAPPATTI;6200;NICE;6;88;;OI;136;;262;;268;;;;;;;;2;2;Appartement;44;2;
31/01/2020;Vente;25732000;41;AV;3734;LOUIS CAPPATTI;6200;NICE;6;88;;OI;136;;251;;;;;;;;;;1;3;D̩pendance;0;0;
06/02/2020;Vente;10000000;288;AV;4965;DE PESSICART;6100;NICE;6;88;;EA;418;;4432;3453;;;;;;;;;1;2;Appartement;34;1;
24/01/2020;Vente;20000000;9;AV;660;DES BAUMETTES;6000;NICE;6;88;;KW;63;;10;;45;5042;;;;;;;2;2;Appartement;51;2;
31/01/2020;Vente;15200000;236;AV;1045;DE LA CALIFORNIE;6200;NICE;6;88;;NW;414;;5;;68;3840;;;;;;;2;2;Appartement;38;2;
17/01/2020;Vente;9950000;39;BD;3820;DE LA MADELEINE;6000;NICE;6;88;;MR;157;;21;;4;;;;;;;;2;2;Appartement;13;1;
29/01/2020;Vente;14700000;236;AV;1045;DE LA CALIFORNIE;6200;NICE;6;88;;NW;414;;35;;82;3320;;;;;;;2;2;Appartement;32;2;
10/02/2020;Vente;23100000;71;AV;4965;DE PESSICART;6100;NICE;6;88;;MD;19;;428;6972;;;;;;;;;1;2;Appartement;66;3;
10/02/2020;Vente;23100000;71;AV;4965;DE PESSICART;6100;NICE;6;88;;MD;19;;206;;;;;;;;;;1;3;D̩pendance;0;0;
23/01/2020;Vente;11950000;8;IMP;3900;MALATRAY;6000;NICE;6;88;;ML;195;;3;;4;;;;;;;;2;2;Appartement;45;2;
27/01/2020;Vente en l'̩tat futur d'ach̬vement;25600000;;;;;;NICE;6;88;;CT;351;;18;;;;;;;;;;1;;;;;
27/01/2020;Vente en l'̩tat futur d'ach̬vement;25600000;;;;;;NICE;6;88;;CT;351;;71;;;;;;;;;;1;;;;;
27/01/2020;Vente;34500000;110;RTE;5910;ST PIERRE FERIC;6000;NICE;6;88;;MD;44;;;;;;;;;;;;0;1;Maison;77;3;897
27/01/2020;Vente;34500000;110;RTE;5910;ST PIERRE FERIC;6000;NICE;6;88;;MD;44;;;;;;;;;;;;0;1;Maison;16;1;897
30/01/2020;Vente en l'̩tat futur d'ach̬vement;2300000;;;;;;NICE;6;88;;CT;351;;11;;;;;;;;;;1;;;;;
07/02/2020;Vente;8900000;26;AV;2370;DE FABRON;6200;NICE;6;88;;ND;92;;7;;;;;;;;;;1;2;Appartement;18;1;
17/01/2020;Vente;17500000;85;BD;2755;GAMBETTA;6000;NICE;6;88;;MH;271;;937;;;;;;;;;;1;2;Appartement;40;2;
17/01/2020;Vente;40000000;157;RTE;5910;ST PIERRE FERIC;6000;NICE;6;88;;MC;116;;13;;;;;;;;;;1;1;Maison;83;4;
29/01/2020;Vente;8450000;77;AV;5690;SAINT AUGUSTIN;6200;NICE;6;88;;NX;86;;32;2060;;;;;;;;;1;2;Appartement;20;1;
31/01/2020;Vente;2600000;11;AV;2150;EDEN PARK;6000;NICE;6;88;;MH;96;;42;;;;;;;;;;1;3;D̩pendance;0;0;
03/02/2020;Vente;10600000;54;AV;900;DE LA BORNALA;6200;NICE;6;88;;MR;365;;38;;;;;;;;;;1;2;Appartement;27;1;
03/02/2020;Vente;10600000;54;AV;900;DE LA BORNALA;6200;NICE;6;88;;MR;365;;2;;;;;;;;;;1;3;D̩pendance;0;0;
23/01/2020;Vente en l'̩tat futur d'ach̬vement;26780000;;BD;3943;MANTEGA RIGHI;6100;NICE;6;88;;LW;673;;1;6360;;;;;;;;;1;;;;;
23/01/2020;Vente en l'̩tat futur d'ach̬vement;26780000;;BD;3943;MANTEGA RIGHI;6100;NICE;6;88;;LW;673;;17;;;;;;;;;;1;;;;;
21/01/2020;Vente;40750000;137;AV;3550;DE LA LANTERNE;6200;NICE;6;88;;NT;4;;132;2000;;;;;;;;;1;3;D̩pendance;0;0;
21/01/2020;Vente;40750000;137;AV;3550;DE LA LANTERNE;6200;NICE;6;88;;NT;4;;189;7230;195;;219;;;;;;3;2;Appartement;92;4;
